191, 5052.721943, 147.770020, 21.940493, 21.940493, 21.940493, 21.940493, 21.940493, 21.940493, 21.940493
192, 5088.781457, 158.829534, 50.059605, 50.059605, 50.059605, 50.059605, 50.059605, 50.059605, 50.059605
193, 5086.721859, 134.769936, 43.545496, 43.545496, 43.545496, 43.545496, 43.545496, 43.545496, 43.545496
194, 5097.176370, 114.224447, 7.924123, 7.924123, 7.924123, 7.924123, 7.924123, 7.924123, 7.924123
195, 5103.312456, 74.360533, 71.863921, 71.863921, 71.863921, 71.863921, 71.863921, 71.863921, 71.863921
196, 5155.388340, 113.436417, 53.408745, 53.408745, 53.408745, 53.408745, 53.408745, 53.408745, 53.408745
197, 5149.979602, 74.027679, 20.745779, 20.745779, 20.745779, 20.745779, 20.745779, 20.745779, 20.745779
198, 5187.233830, 88.281907, 27.484848, 27.484848, 27.484848, 27.484848, 27.484848, 27.484848, 27.484848
199, 5223.748989, 84.797066, 58.178090, 58.178090, 58.178090, 58.178090, 58.178090, 58.178090, 58.178090
200, 5217.570905, 78.611761, 7.025656, 7.025656, 7.025656, 7.025656, 7.025656, 7.025656, 7.025656
201, 5282.563684, 67.618982, 2.000006, 3.036196, 3.036196, 3.036196, 3.036196, 3.036196, 3.036196
202, 5323.538035, 119.586112, 45.967136, 2.000006, 2.000006, 2.000006, 2.000006, 2.000006, 2.000006
203, 5374.501846, 124.549923, 59.958422, 59.958422, 59.958422, 59.958422, 59.958422, 59.958422, 59.958422
204, 5374.543431, 111.591508, 16.731174, 16.731174, 16.731174, 16.731174, 16.731174, 16.731174, 16.731174
205, 5425.812263, 108.860340, 50.827869, 50.827869, 50.827869, 50.827869, 50.827869, 50.827869, 50.827869
206, 5432.984400, 111.946859, 5.085624, 5.085624, 2.097866, 2.097866, 2.097866, 2.097866, 2.097866
207, 5501.898782, 113.032477, 14.086525, 3.934592, 5.085624, 5.085624, 5.085624, 5.085624, 5.085624
208, 5556.746849, 166.794926, 43.762455, 11.151939, 11.151939, 11.151939, 11.151939, 11.151939, 11.151939
209, 5616.648988, 170.697065, 51.605091, 42.664594, 17.231646, 17.231646, 17.231646, 17.231646, 17.231646
210, 5657.417348, 210.465425, 62.750212, 46.518572, 38.889273, 38.889273, 38.889273, 38.889273, 38.889273
211, 5660.528081, 173.576158, 49.543687, 34.583791, 34.583791, 34.583791, 34.583791, 34.583791, 34.583791
212, 5687.944296, 179.992373, 21.132039, 16.887020, 16.887020, 16.887020, 16.887020, 16.887020, 16.887020
213, 5749.057281, 185.105358, 29.384792, 20.096728, 20.096728, 20.096728, 20.096728, 20.096728, 20.096728
214, 5803.672494, 212.720571, 32.688100, 29.384792, 29.384792, 29.384792, 29.384792, 29.384792, 29.384792
215, 5841.575771, 220.623848, 34.763514, 5.923885, 5.923885, 5.923885, 5.923885, 5.923885, 5.923885
216, 5899.651891, 245.699968, 35.842662, 30.824840, 4.337769, 4.337769, 4.337769, 4.337769, 4.337769
217, 5942.827056, 248.875133, 59.979402, 26.816803, 30.824840, 15.506733, 15.506733, 15.506733, 15.506733
218, 6002.489292, 285.537369, 59.677035, 23.251290, 19.913526, 30.824840, 30.824840, 30.824840, 30.824840
219, 6038.982564, 294.030641, 40.370509, 45.939571, 45.939571, 45.939571, 45.939571, 45.939571, 45.939571
220, 6051.042998, 277.091075, 80.998170, 29.257474, 29.257474, 29.257474, 29.257474, 29.257474, 29.257474
221, 6061.785530, 277.833607, 22.973273, 4.982771, 4.982771, 4.982771, 4.982771, 4.982771, 4.982771
222, 6103.897907, 268.945984, 32.225418, 19.887628, 19.887628, 19.887628, 19.887628, 19.887628, 19.887628
223, 6152.915141, 283.542095, 41.930747, 5.078347, 5.078347, 5.078347, 5.078347, 5.078347, 5.078347
224, 6171.494018, 315.963218, 26.681761, 35.421128, 35.421128, 35.421128, 35.421128, 35.421128, 35.421128
225, 6214.415676, 326.463753, 73.838781, 73.838781, 73.838781, 73.838781, 73.838781, 73.838781, 73.838781
226, 6188.576900, 257.624977, 62.797343, 62.797343, 62.797343, 62.797343, 62.797343, 62.797343, 62.797343
227, 6193.779562, 238.827639, 35.277537, 35.277537, 35.277537, 35.277537, 35.277537, 35.277537, 35.277537
228, 6198.502030, 197.368259, 7.289338, 7.289338, 7.289338, 7.289338, 7.289338, 7.289338, 7.289338
229, 6217.320182, 228.550107, 47.181854, 47.181854, 47.181854, 47.181854, 47.181854, 47.181854, 47.181854
230, 6260.030849, 198.685454, 43.393477, 43.393477, 43.393477, 43.393477, 43.393477, 43.393477, 43.393477
231, 6280.637377, 240.078926, 19.234985, 19.234985, 19.234985, 19.234985, 19.234985, 19.234985, 19.234985
232, 6311.402397, 229.450474, 2.370045, 2.370045, 2.370045, 2.370045, 2.370045, 2.370045, 2.370045
233, 6371.032357, 241.080434, 82.674939, 82.674939, 82.674939, 82.674939, 82.674939, 82.674939, 82.674939
234, 6346.357423, 207.405500, 87.894674, 87.894674, 87.894674, 87.894674, 87.894674, 87.894674, 87.894674
235, 6298.462754, 129.510831, 3.944145, 3.944145, 3.944145, 3.944145, 3.944145, 3.944145, 3.944145
236, 6326.518378, 126.566455, 33.944381, 33.944381, 33.944381, 33.944381, 33.944381, 33.944381, 33.944381
237, 6376.574238, 154.622315, 52.343163, 52.343163, 52.343163, 52.343163, 52.343163, 52.343163, 52.343163
238, 6382.231080, 125.279157, 17.347568, 17.347568, 17.347568, 17.347568, 17.347568, 17.347568, 17.347568
239, 6419.261280, 124.309357, 36.969805, 36.969805, 36.969805, 36.969805, 36.969805, 36.969805, 36.969805
240, 6451.913717, 145.961794, 17.652227, 17.652227, 17.652227, 17.652227, 17.652227, 17.652227, 17.652227
241, 6494.261495, 140.309572, 33.347783, 26.042224, 26.042224, 26.042224, 26.042224, 26.042224, 26.042224
242, 6534.219276, 164.150150, 18.840583, 4.134532, 4.134532, 4.134532, 4.134532, 4.134532, 4.134532
243, 6599.102073, 163.267353, 17.117208, 15.706056, 18.756662, 18.756662, 18.756662, 18.756662, 18.756662
244, 6644.967546, 224.080164, 63.770597, 17.117208, 2.000005, 2.000005, 2.000005, 2.000005, 2.000005
245, 6707.032087, 210.015623, 54.053834, 45.812816, 17.117208, 17.117208, 17.117208, 17.117208, 17.117208
